state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,sample_duration_code,sample_duration,pollutant_standard,date_local,units_of_measure,event_type,observation_count,observation_percent,validity_indicator,arithmetic_mean,first_max_value,first_max_hour,aqi,method_code,method,local_site_name,site_address,state,county,city,cbsa_code,cbsa,date_of_last_change
06,029,0020,88101,3,35.04944,-118.18893,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 1997,2025-06-11,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.6,4.6,0,26.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Mojave-Pat Avenue,3200 Pat Avenue,California,Kern,Mojave,12540,"Bakersfield, CA",2025-10-09
06,029,0020,88101,3,35.04944,-118.18893,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 1997,2025-06-11,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.6,4.6,0,26.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Mojave-Pat Avenue,3200 Pat Avenue,California,Kern,Mojave,12540,"Bakersfield, CA",2025-10-09
06,029,0020,88101,3,35.04944,-118.18893,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2024,2025-06-11,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.6,4.6,0,26.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Mojave-Pat Avenue,3200 Pat Avenue,California,Kern,Mojave,12540,"Bakersfield, CA",2025-10-09
06,029,0020,88101,3,35.04944,-118.18893,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2024,2025-06-11,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.6,4.6,0,26.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Mojave-Pat Avenue,3200 Pat Avenue,California,Kern,Mojave,12540,"Bakersfield, CA",2025-10-09
06,029,0020,88101,3,35.04944,-118.18893,WGS84,PM2.5 - Local Conditions,1,1 HOUR,,2025-06-12,Micrograms/cubic meter (LC),No Events,24,100.0,Y,4.241667,8.8,0,,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Mojave-Pat Avenue,3200 Pat Avenue,California,Kern,Mojave,12540,"Bakersfield, CA",2025-10-09
06,029,0020,88101,3,35.04944,-118.18893,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2006,2025-06-12,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.2,4.2,0,23.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Mojave-Pat Avenue,3200 Pat Avenue,California,Kern,Mojave,12540,"Bakersfield, CA",2025-10-09
06,029,0020,88101,3,35.04944,-118.18893,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2006,2025-06-12,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.2,4.2,0,23.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Mojave-Pat Avenue,3200 Pat Avenue,California,Kern,Mojave,12540,"Bakersfield, CA",2025-10-09
06,029,0020,88101,3,35.04944,-118.18893,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2012,2025-06-12,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.2,4.2,0,23.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Mojave-Pat Avenue,3200 Pat Avenue,California,Kern,Mojave,12540,"Bakersfield, CA",2025-10-09
06,029,0020,88101,3,35.04944,-118.18893,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2012,2025-06-12,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.2,4.2,0,23.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Mojave-Pat Avenue,3200 Pat Avenue,California,Kern,Mojave,12540,"Bakersfield, CA",2025-10-09
06,029,0020,88101,3,35.04944,-118.18893,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 1997,2025-06-12,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.2,4.2,0,23.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Mojave-Pat Avenue,3200 Pat Avenue,California,Kern,Mojave,12540,"Bakersfield, CA",2025-10-09
06,029,0020,88101,3,35.04944,-118.18893,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 1997,2025-06-12,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.2,4.2,0,23.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Mojave-Pat Avenue,3200 Pat Avenue,California,Kern,Mojave,12540,"Bakersfield, CA",2025-10-09
06,029,0020,88101,3,35.04944,-118.18893,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2024,2025-06-12,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.2,4.2,0,23.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Mojave-Pat Avenue,3200 Pat Avenue,California,Kern,Mojave,12540,"Bakersfield, CA",2025-10-09
06,029,0020,88101,3,35.04944,-118.18893,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2024,2025-06-12,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.2,4.2,0,23.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Mojave-Pat Avenue,3200 Pat Avenue,California,Kern,Mojave,12540,"Bakersfield, CA",2025-10-09
06,029,0020,88101,3,35.04944,-118.18893,WGS84,PM2.5 - Local Conditions,1,1 HOUR,,2025-06-13,Micrograms/cubic meter (LC),No Events,24,100.0,Y,12.525,56.1,20,,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Mojave-Pat Avenue,3200 Pat Avenue,California,Kern,Mojave,12540,"Bakersfield, CA",2025-10-09
06,029,0020,88101,3,35.04944,-118.18893,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2006,2025-06-13,Micrograms/cubic meter (LC),No Events,1,100.0,Y,12.5,12.5,0,57.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Mojave-Pat Avenue,3200 Pat Avenue,California,Kern,Mojave,12540,"Bakersfield, CA",2025-10-09
06,029,0020,88101,3,35.04944,-118.18893,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2006,2025-06-13,Micrograms/cubic meter (LC),No Events,1,100.0,Y,12.5,12.5,0,57.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Mojave-Pat Avenue,3200 Pat Avenue,California,Kern,Mojave,12540,"Bakersfield, CA",2025-10-09
06,029,0020,88101,3,35.04944,-118.18893,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2012,2025-06-13,Micrograms/cubic meter (LC),No Events,1,100.0,Y,12.5,12.5,0,57.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Mojave-Pat Avenue,3200 Pat Avenue,California,Kern,Mojave,12540,"Bakersfield, CA",2025-10-09
06,029,0020,88101,3,35.04944,-118.18893,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2012,2025-06-13,Micrograms/cubic meter (LC),No Events,1,100.0,Y,12.5,12.5,0,57.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Mojave-Pat Avenue,3200 Pat Avenue,California,Kern,Mojave,12540,"Bakersfield, CA",2025-10-09
06,029,0020,88101,3,35.04944,-118.18893,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 1997,2025-06-13,Micrograms/cubic meter (LC),No Events,1,100.0,Y,12.5,12.5,0,57.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Mojave-Pat Avenue,3200 Pat Avenue,California,Kern,Mojave,12540,"Bakersfield, CA",2025-10-09
06,029,0020,88101,3,35.04944,-118.18893,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 1997,2025-06-13,Micrograms/cubic meter (LC),No Events,1,100.0,Y,12.5,12.5,0,57.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Mojave-Pat Avenue,3200 Pat Avenue,California,Kern,Mojave,12540,"Bakersfield, CA",2025-10-09
06,029,0020,88101,3,35.04944,-118.18893,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2024,2025-06-13,Micrograms/cubic meter (LC),No Events,1,100.0,Y,12.5,12.5,0,57.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Mojave-Pat Avenue,3200 Pat Avenue,California,Kern,Mojave,12540,"Bakersfield, CA",2025-10-09
06,029,0020,88101,3,35.04944,-118.18893,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2024,2025-06-13,Micrograms/cubic meter (LC),No Events,1,100.0,Y,12.5,12.5,0,57.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Mojave-Pat Avenue,3200 Pat Avenue,California,Kern,Mojave,12540,"Bakersfield, CA",2025-10-09
06,029,0020,88101,3,35.04944,-118.18893,WGS84,PM2.5 - Local Conditions,1,1 HOUR,,2025-06-14,Micrograms/cubic meter (LC),No Events,24,100.0,Y,3.629167,9.0,0,,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Mojave-Pat Avenue,3200 Pat Avenue,California,Kern,Mojave,12540,"Bakersfield, CA",2025-10-09
06,029,0020,88101,3,35.04944,-118.18893,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2006,2025-06-14,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.6,3.6,0,20.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Mojave-Pat Avenue,3200 Pat Avenue,California,Kern,Mojave,12540,"Bakersfield, CA",2025-10-09
06,029,0020,88101,3,35.04944,-118.18893,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2006,2025-06-14,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.6,3.6,0,20.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Mojave-Pat Avenue,3200 Pat Avenue,California,Kern,Mojave,12540,"Bakersfield, CA",2025-10-09
06,029,0020,88101,3,35.04944,-118.18893,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2012,2025-06-14,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.6,3.6,0,20.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Mojave-Pat Avenue,3200 Pat Avenue,California,Kern,Mojave,12540,"Bakersfield, CA",2025-10-09
06,029,0020,88101,3,35.04944,-118.18893,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2012,2025-06-14,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.6,3.6,0,20.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Mojave-Pat Avenue,3200 Pat Avenue,California,Kern,Mojave,12540,"Bakersfield, CA",2025-10-09
06,029,0020,88101,3,35.04944,-118.18893,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 1997,2025-06-14,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.6,3.6,0,20.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Mojave-Pat Avenue,3200 Pat Avenue,California,Kern,Mojave,12540,"Bakersfield, CA",2025-10-09
06,029,0020,88101,3,35.04944,-118.18893,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 1997,2025-06-14,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.6,3.6,0,20.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Mojave-Pat Avenue,3200 Pat Avenue,California,Kern,Mojave,12540,"Bakersfield, CA",2025-10-09
06,029,0020,88101,3,35.04944,-118.18893,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2024,2025-06-14,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.6,3.6,0,20.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Mojave-Pat Avenue,3200 Pat Avenue,California,Kern,Mojave,12540,"Bakersfield, CA",2025-10-09
06,029,0020,88101,3,35.04944,-118.18893,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2024,2025-06-14,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.6,3.6,0,20.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Mojave-Pat Avenue,3200 Pat Avenue,California,Kern,Mojave,12540,"Bakersfield, CA",2025-10-09
06,029,0020,88101,3,35.04944,-118.18893,WGS84,PM2.5 - Local Conditions,1,1 HOUR,,2025-06-15,Micrograms/cubic meter (LC),No Events,24,100.0,Y,3.470833,8.2,3,,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Mojave-Pat Avenue,3200 Pat Avenue,California,Kern,Mojave,12540,"Bakersfield, CA",2025-10-09
06,029,0020,88101,3,35.04944,-118.18893,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2006,2025-06-15,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.4,3.4,0,19.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Mojave-Pat Avenue,3200 Pat Avenue,California,Kern,Mojave,12540,"Bakersfield, CA",2025-10-09
06,029,0020,88101,3,35.04944,-118.18893,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2006,2025-06-15,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.4,3.4,0,19.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Mojave-Pat Avenue,3200 Pat Avenue,California,Kern,Mojave,12540,"Bakersfield, CA",2025-10-09
06,029,0020,88101,3,35.04944,-118.18893,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2012,2025-06-15,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.4,3.4,0,19.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Mojave-Pat Avenue,3200 Pat Avenue,California,Kern,Mojave,12540,"Bakersfield, CA",2025-10-09
06,029,0020,88101,3,35.04944,-118.18893,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2012,2025-06-15,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.4,3.4,0,19.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Mojave-Pat Avenue,3200 Pat Avenue,California,Kern,Mojave,12540,"Bakersfield, CA",2025-10-09
06,029,0020,88101,3,35.04944,-118.18893,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 1997,2025-06-15,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.4,3.4,0,19.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Mojave-Pat Avenue,3200 Pat Avenue,California,Kern,Mojave,12540,"Bakersfield, CA",2025-10-09
06,029,0020,88101,3,35.04944,-118.18893,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 1997,2025-06-15,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.4,3.4,0,19.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Mojave-Pat Avenue,3200 Pat Avenue,California,Kern,Mojave,12540,"Bakersfield, CA",2025-10-09
06,029,0020,88101,3,35.04944,-118.18893,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2024,2025-06-15,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.4,3.4,0,19.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Mojave-Pat Avenue,3200 Pat Avenue,California,Kern,Mojave,12540,"Bakersfield, CA",2025-10-09
06,029,0020,88101,3,35.04944,-118.18893,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2024,2025-06-15,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.4,3.4,0,19.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Mojave-Pat Avenue,3200 Pat Avenue,California,Kern,Mojave,12540,"Bakersfield, CA",2025-10-09
06,029,0020,88101,3,35.04944,-118.18893,WGS84,PM2.5 - Local Conditions,1,1 HOUR,,2025-06-16,Micrograms/cubic meter (LC),No Events,24,100.0,Y,5.929167,8.8,15,,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Mojave-Pat Avenue,3200 Pat Avenue,California,Kern,Mojave,12540,"Bakersfield, CA",2025-10-09
06,029,0020,88101,3,35.04944,-118.18893,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2006,2025-06-16,Micrograms/cubic meter (LC),No Events,1,100.0,Y,5.9,5.9,0,33.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Mojave-Pat Avenue,3200 Pat Avenue,California,Kern,Mojave,12540,"Bakersfield, CA",2025-10-09
06,029,0020,88101,3,35.04944,-118.18893,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2006,2025-06-16,Micrograms/cubic meter (LC),No Events,1,100.0,Y,5.9,5.9,0,33.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Mojave-Pat Avenue,3200 Pat Avenue,California,Kern,Mojave,12540,"Bakersfield, CA",2025-10-09
06,029,0020,88101,3,35.04944,-118.18893,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2012,2025-06-16,Micrograms/cubic meter (LC),No Events,1,100.0,Y,5.9,5.9,0,33.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Mojave-Pat Avenue,3200 Pat Avenue,California,Kern,Mojave,12540,"Bakersfield, CA",2025-10-09
06,029,0020,88101,3,35.04944,-118.18893,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2012,2025-06-16,Micrograms/cubic meter (LC),No Events,1,100.0,Y,5.9,5.9,0,33.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Mojave-Pat Avenue,3200 Pat Avenue,California,Kern,Mojave,12540,"Bakersfield, CA",2025-10-09
06,029,0020,88101,3,35.04944,-118.18893,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 1997,2025-06-16,Micrograms/cubic meter (LC),No Events,1,100.0,Y,5.9,5.9,0,33.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Mojave-Pat Avenue,3200 Pat Avenue,California,Kern,Mojave,12540,"Bakersfield, CA",2025-10-09
06,029,0020,88101,3,35.04944,-118.18893,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 1997,2025-06-16,Micrograms/cubic meter (LC),No Events,1,100.0,Y,5.9,5.9,0,33.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Mojave-Pat Avenue,3200 Pat Avenue,California,Kern,Mojave,12540,"Bakersfield, CA",2025-10-09
06,029,0020,88101,3,35.04944,-118.18893,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2024,2025-06-16,Micrograms/cubic meter (LC),No Events,1,100.0,Y,5.9,5.9,0,33.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Mojave-Pat Avenue,3200 Pat Avenue,California,Kern,Mojave,12540,"Bakersfield, CA",2025-10-09
06,029,0020,88101,3,35.04944,-118.18893,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2024,2025-06-16,Micrograms/cubic meter (LC),No Events,1,100.0,Y,5.9,5.9,0,33.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Mojave-Pat Avenue,3200 Pat Avenue,California,Kern,Mojave,12540,"Bakersfield, CA",2025-10-09
06,029,0020,88101,3,35.04944,-118.18893,WGS84,PM2.5 - Local Conditions,1,1 HOUR,,2025-06-17,Micrograms/cubic meter (LC),No Events,24,100.0,Y,5.170833,10.6,18,,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Mojave-Pat Avenue,3200 Pat Avenue,California,Kern,Mojave,12540,"Bakersfield, CA",2025-10-09
06,029,0020,88101,3,35.04944,-118.18893,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2006,2025-06-17,Micrograms/cubic meter (LC),No Events,1,100.0,Y,5.1,5.1,0,28.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Mojave-Pat Avenue,3200 Pat Avenue,California,Kern,Mojave,12540,"Bakersfield, CA",2025-10-09
06,029,0020,88101,3,35.04944,-118.18893,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2006,2025-06-17,Micrograms/cubic meter (LC),No Events,1,100.0,Y,5.1,5.1,0,28.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Mojave-Pat Avenue,3200 Pat Avenue,California,Kern,Mojave,12540,"Bakersfield, CA",2025-10-09
06,029,0020,88101,3,35.04944,-118.18893,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2012,2025-06-17,Micrograms/cubic meter (LC),No Events,1,100.0,Y,5.1,5.1,0,28.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Mojave-Pat Avenue,3200 Pat Avenue,California,Kern,Mojave,12540,"Bakersfield, CA",2025-10-09
06,029,0020,88101,3,35.04944,-118.18893,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2012,2025-06-17,Micrograms/cubic meter (LC),No Events,1,100.0,Y,5.1,5.1,0,28.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Mojave-Pat Avenue,3200 Pat Avenue,California,Kern,Mojave,12540,"Bakersfield, CA",2025-10-09
